MSW3_ID,Scientific,MSWFamilyLatin,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,Diet.Source,Diet.Certainty,ForStrat.Value,ForStrat.Certainty,ForStrat.Comment,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,Activity.Source,Activity.Certainty,BodyMass.Value.g,BodyMass.Source,BodyMass.SpecLevel,Species,plant,animal,diet.elton
5122,Vicugna vicugna,Camelidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,47499.61,Ref_117,1,Vicugna vicugna,100,0,herbivore
5123,Neotragus moschatus,Bovidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,6499.95,Ref_117,1,Neotragus moschatus,100,0,herbivore
5124,Neotragus pygmaeus,Bovidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,4000,Ref_117,1,Neotragus pygmaeus,100,0,herbivore
5125,Neotragus batesi,Bovidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,2999.99,Ref_117,1,Neotragus batesi,100,0,herbivore
5126,Oreotragus oreotragus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,12999.9,Ref_117,1,Oreotragus oreotragus,100,0,herbivore
5127,Ammodorcas clarkei,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_3,D2,28049.81,Ref_117,1,Ammodorcas clarkei,100,0,herbivore
5128,Antidorcas marsupialis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,31500,Ref_117,1,Antidorcas marsupialis,100,0,herbivore
5129,Antilope cervicapra,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,37500,Ref_117,1,Antilope cervicapra,100,0,herbivore
5130,Dorcatragus megalotis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,10249.91,Ref_117,1,Dorcatragus megalotis,100,0,herbivore
5131,Eudorcas rufina,Bovidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,40000,Ref_117,1,Eudorcas rufina,100,0,herbivore
5132,Eudorcas thomsonii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,22907.43,Ref_58,1,Eudorcas thomsonii,100,0,herbivore
5133,Eudorcas rufifrons,Bovidae,0,0,0,0,0,0,0,0,20,80,Ref_61,ABC,G,A,,0,1,1,Ref_1,ABC,26999.77,Ref_58,1,Eudorcas rufifrons,100,0,herbivore
5134,Gazella subgutturosa,Bovidae,0,0,0,0,0,0,0,0,10,90,Ref_62,ABC,G,A,,0,1,1,Ref_1,ABC,28500,Ref_117,1,Gazella subgutturosa,100,0,herbivore
5135,Gazella spekei,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_61,ABC,G,A,,0,1,1,Ref_1,ABC,20000,Ref_117,1,Gazella spekei,100,0,herbivore
5136,Gazella erlangeri,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,20360.12,"Ref_2, Ref_3",0,Gazella erlangeri,100,0,herbivore
5137,Gazella gazella,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_55,ABC,G,A,,0,1,1,Ref_1,ABC,22749.93,Ref_117,1,Gazella gazella,100,0,herbivore
5138,Gazella dorcas,Bovidae,0,0,0,0,0,0,20,0,0,80,Ref_114,ABC,G,A,,0,1,1,Ref_1,ABC,23000.11,Ref_117,1,Gazella dorcas,100,0,herbivore
5139,Gazella arabica,Bovidae,0,0,0,0,0,0,0,0,10,90,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,12000,Ref_117,1,Gazella arabica,100,0,herbivore
5140,Gazella cuvieri,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_69,ABC,G,A,,0,1,1,Ref_1,ABC,25000,Ref_117,1,Gazella cuvieri,100,0,herbivore
5141,Gazella saudiya,Bovidae,0,0,0,0,0,0,0,0,10,90,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,16000,Ref_117,1,Gazella saudiya,100,0,herbivore
5142,Gazella leptoceros,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_61,ABC,G,A,,0,1,1,Ref_1,ABC,22200,Ref_117,1,Gazella leptoceros,100,0,herbivore
5143,Gazella bennettii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,18916.67,Ref_117,1,Gazella bennettii,100,0,herbivore
5144,Litocranius walleri,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,37999.69,Ref_117,1,Litocranius walleri,100,0,herbivore
5145,Madoqua kirkii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,5300.05,Ref_117,1,Madoqua kirkii,100,0,herbivore
5146,Madoqua saltiana,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,3249.97,Ref_117,1,Madoqua saltiana,100,0,herbivore
5147,Madoqua piacentinii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,2500,Ref_117,1,Madoqua piacentinii,100,0,herbivore
5148,Madoqua guentheri,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,7499.98,Ref_117,1,Madoqua guentheri,100,0,herbivore
5149,Nanger granti,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_61,ABC,G,A,,0,1,1,Ref_1,ABC,55464.46,Ref_58,1,Nanger granti,100,0,herbivore
5150,Nanger soemmerringii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,41582.93,Ref_58,1,Nanger soemmerringii,100,0,herbivore
5151,Nanger dama,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,71424.81,Ref_58,1,Nanger dama,100,0,herbivore
5152,Ourebia ourebi,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,17250.04,Ref_117,1,Ourebia ourebi,100,0,herbivore
5153,Procapra gutturosa,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,27750,Ref_117,1,Procapra gutturosa,100,0,herbivore
5154,Procapra przewalskii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,27500,Ref_117,1,Procapra przewalskii,100,0,herbivore
5155,Procapra picticaudata,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,20000,Ref_117,1,Procapra picticaudata,100,0,herbivore
5156,Raphicerus melanotis,Bovidae,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,10249.91,Ref_117,1,Raphicerus melanotis,100,0,herbivore
5157,Raphicerus sharpei,Bovidae,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,9499.92,Ref_117,1,Raphicerus sharpei,100,0,herbivore
5158,Raphicerus campestris,Bovidae,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,10500.02,Ref_117,1,Raphicerus campestris,100,0,herbivore
5159,Saiga borealis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,29000,"Ref_2, Ref_3",0,Saiga borealis,100,0,herbivore
5160,Saiga tatarica,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,29000,Ref_117,1,Saiga tatarica,100,0,herbivore
5161,Taurotragus oryx,Bovidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,569993.63,Ref_117,1,Taurotragus oryx,100,0,herbivore
5162,Taurotragus derbianus,Bovidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,680000,Ref_117,1,Taurotragus derbianus,100,0,herbivore
5163,Tetracerus quadricornis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_3,D2,19000,Ref_117,1,Tetracerus quadricornis,100,0,herbivore
5164,Tragelaphus eurycerus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,329003.11,Ref_117,1,Tragelaphus eurycerus,100,0,herbivore
5165,Tragelaphus scriptus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,43250.39,Ref_117,1,Tragelaphus scriptus,100,0,herbivore
5166,Tragelaphus strepsiceros,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,213501.04,Ref_117,1,Tragelaphus strepsiceros,100,0,herbivore
5167,Tragelaphus angasii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,86600.42,Ref_117,1,Tragelaphus angasii,100,0,herbivore
5168,Tragelaphus imberbis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,81575.55,Ref_117,1,Tragelaphus imberbis,100,0,herbivore
5169,Tragelaphus buxtoni,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,215000.76,Ref_117,1,Tragelaphus buxtoni,100,0,herbivore
5170,Tragelaphus spekii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,77999.17,Ref_117,1,Tragelaphus spekii,100,0,herbivore
5171,Bison bonasus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,5.00E+05,Ref_117,1,Bison bonasus,100,0,herbivore
5172,Bison bison,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,579255.28,Ref_117,1,Bison bison,100,0,herbivore
5173,Bos frontalis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,8.00E+05,Ref_117,1,Bos frontalis,100,0,herbivore
5174,Bos grunniens,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,416500,Ref_117,1,Bos grunniens,100,0,herbivore
5175,Bos taurus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,9.00E+05,Ref_117,1,Bos taurus,100,0,herbivore
5176,Bos sauveli,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,8.00E+05,Ref_117,1,Bos sauveli,100,0,herbivore
5177,Bos javanicus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,625000,Ref_117,1,Bos javanicus,100,0,herbivore
5178,Boselaphus tragocamelus,Bovidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,169000,Ref_117,1,Boselaphus tragocamelus,100,0,herbivore
5179,Bubalus bubalis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,431250,Ref_117,1,Bubalus bubalis,100,0,herbivore
5180,Bubalus quarlesi,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,150000,Ref_117,1,Bubalus quarlesi,100,0,herbivore
5181,Bubalus mindorensis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,233333.33,Ref_117,1,Bubalus mindorensis,100,0,herbivore
5182,Bubalus depressicornis,Bovidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,3.00E+05,Ref_117,1,Bubalus depressicornis,100,0,herbivore
5183,Pseudoryx nghetinhensis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_106,ABC,G,A,,1,1,1,Ref_3,D2,97842.2,Ref_58,1,Pseudoryx nghetinhensis,100,0,herbivore
5184,Syncerus caffer,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,580002.68,Ref_117,1,Syncerus caffer,100,0,herbivore
5185,Kobus kob,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,78500.06,Ref_117,1,Kobus kob,100,0,herbivore
5186,Kobus leche,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,110749.05,Ref_117,1,Kobus leche,100,0,herbivore
5187,Kobus megaceros,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,87500.39,Ref_117,1,Kobus megaceros,100,0,herbivore
5188,Kobus vardonii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,71500.65,Ref_117,1,Kobus vardonii,100,0,herbivore
5189,Kobus ellipsiprymnus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,210000.34,Ref_117,1,Kobus ellipsiprymnus,100,0,herbivore
5190,Pelea capreolus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,20000,Ref_117,1,Pelea capreolus,100,0,herbivore
5191,Redunca arundinum,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,58000.27,Ref_117,1,Redunca arundinum,100,0,herbivore
5192,Redunca fulvorufula,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,29499.86,Ref_117,1,Redunca fulvorufula,100,0,herbivore
5193,Redunca redunca,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,44050.41,Ref_117,1,Redunca redunca,100,0,herbivore
5194,Aepyceros melampus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,52500.08,Ref_117,1,Aepyceros melampus,100,0,herbivore
5195,Alcelaphus caama,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,176115.97,Ref_58,1,Alcelaphus caama,100,0,herbivore
5196,Alcelaphus lichtensteinii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,168695.66,Ref_58,1,Alcelaphus lichtensteinii,100,0,herbivore
5197,Alcelaphus buselaphus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,171001.53,Ref_117,1,Alcelaphus buselaphus,100,0,herbivore
5198,Beatragus hunteri,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,79132.17,Ref_58,1,Beatragus hunteri,100,0,herbivore
5199,Connochaetes taurinus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,179998.96,Ref_117,1,Connochaetes taurinus,100,0,herbivore
5200,Connochaetes gnou,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,179998.96,Ref_117,1,Connochaetes gnou,100,0,herbivore
5201,Damaliscus pygargus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,102000,Ref_117,1,Damaliscus pygargus,100,0,herbivore
5202,Damaliscus superstes,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,120837.92,"Ref_2, Ref_3",0,Damaliscus superstes,100,0,herbivore
5203,Damaliscus lunatus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,136000.34,Ref_117,1,Damaliscus lunatus,100,0,herbivore
5204,Damaliscus korrigum,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,127194.87,Ref_58,1,Damaliscus korrigum,100,0,herbivore
5205,Ammotragus lervia,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_3,D2,48000,Ref_117,1,Ammotragus lervia,100,0,herbivore
5206,Budorcas taxicolor,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,302000,Ref_117,1,Budorcas taxicolor,100,0,herbivore
5207,Capra hircus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,54250,Ref_117,1,Capra hircus,100,0,herbivore
5208,Capra falconeri,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,41000,Ref_117,1,Capra falconeri,100,0,herbivore
5209,Capra ibex,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,85166.51,Ref_117,1,Capra ibex,100,0,herbivore
5210,Capra caucasica,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,55000,Ref_117,1,Capra caucasica,100,0,herbivore
5211,Capra nubiana,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,62624.84,Ref_117,1,Capra nubiana,100,0,herbivore
5212,Capra pyrenaica,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,50000,Ref_117,1,Capra pyrenaica,100,0,herbivore
5213,Capra sibirica,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,130000,Ref_117,1,Capra sibirica,100,0,herbivore
5214,Capra walie,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,1.00E+05,Ref_117,1,Capra walie,100,0,herbivore
5215,Capricornis swinhoei,Bovidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,69093.52,"Ref_2, Ref_3",0,Capricornis swinhoei,100,0,herbivore
5216,Capricornis milneedwardsii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_31,ABC,G,A,,0,1,1,Ref_1,ABC,69093.52,"Ref_2, Ref_3",0,Capricornis milneedwardsii,100,0,herbivore
5217,Capricornis sumatraensis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_30,ABC,G,A,,0,1,1,Ref_1,ABC,110942.22,Ref_58,1,Capricornis sumatraensis,100,0,herbivore
5218,Capricornis rubidus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,69093.52,"Ref_2, Ref_3",0,Capricornis rubidus,100,0,herbivore
5219,Capricornis crispus,Bovidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,43030.64,Ref_58,1,Capricornis crispus,100,0,herbivore
5220,Capricornis thar,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,69093.52,"Ref_2, Ref_3",0,Capricornis thar,100,0,herbivore
5221,Hemitragus jayakari,Bovidae,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,23000,Ref_117,1,Hemitragus jayakari,100,0,herbivore
5222,Hemitragus hylocrius,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,75000,Ref_117,1,Hemitragus hylocrius,100,0,herbivore
5223,Hemitragus jemlahicus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,35200,Ref_117,1,Hemitragus jemlahicus,100,0,herbivore
5224,Naemorhedus caudatus,Bovidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,27000,Ref_117,1,Naemorhedus caudatus,100,0,herbivore
5225,Naemorhedus goral,Bovidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,28500,Ref_117,1,Naemorhedus goral,100,0,herbivore
5226,Naemorhedus griseus,Bovidae,0,0,0,0,0,0,0,0,10,90,Ref_32,ABC,G,A,,0,1,1,Ref_1,ABC,27655.49,"Ref_2, Ref_3",0,Naemorhedus griseus,100,0,herbivore
5227,Naemorhedus baileyi,Bovidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,27487.5,Ref_117,1,Naemorhedus baileyi,100,0,herbivore
5228,Oreamnos americanus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,72500.33,Ref_117,1,Oreamnos americanus,100,0,herbivore
5229,Ovibos moschatus,Bovidae,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,,0,1,1,Ref_3,D2,340501.06,Ref_117,1,Ovibos moschatus,100,0,herbivore
5230,Ovis canadensis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,74644.88,Ref_117,1,Ovis canadensis,100,0,herbivore
5231,Ovis nivicola,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,90000,Ref_117,1,Ovis nivicola,100,0,herbivore
5232,Ovis dalli,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,55650.62,Ref_117,1,Ovis dalli,100,0,herbivore
5233,Ovis aries,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,50000,Ref_117,1,Ovis aries,100,0,herbivore
5234,Ovis ammon,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,180000,Ref_117,1,Ovis ammon,100,0,herbivore
5235,Pantholops hodgsonii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,27500,Ref_117,1,Pantholops hodgsonii,100,0,herbivore
5236,Pseudois schaeferi,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,29250,Ref_117,1,Pseudois schaeferi,100,0,herbivore
5237,Pseudois nayaur,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,45000,Ref_117,1,Pseudois nayaur,100,0,herbivore
5238,Rupicapra pyrenaica,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_3,D2,30000,Ref_117,1,Rupicapra pyrenaica,100,0,herbivore
5239,Rupicapra rupicapra,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_3,D2,26100,Ref_117,1,Rupicapra rupicapra,100,0,herbivore
5240,Cephalophus rufilatus,Bovidae,0,10,0,0,0,0,30,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,11999.97,Ref_117,1,Cephalophus rufilatus,90,10,omnivore
5241,Cephalophus zebra,Bovidae,0,10,0,0,0,0,30,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,17500.08,Ref_117,1,Cephalophus zebra,90,10,omnivore
5242,Cephalophus weynsi,Bovidae,0,10,0,0,0,0,30,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,17000,Ref_117,1,Cephalophus weynsi,90,10,omnivore
5243,Cephalophus silvicultor,Bovidae,0,10,0,0,0,0,30,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,72500.33,Ref_117,1,Cephalophus silvicultor,90,10,omnivore
5244,Cephalophus ogilbyi,Bovidae,0,10,0,0,0,0,30,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,20000,Ref_117,1,Cephalophus ogilbyi,90,10,omnivore
5245,Cephalophus nigrifrons,Bovidae,0,10,0,0,0,0,30,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,13899.85,Ref_117,1,Cephalophus nigrifrons,90,10,omnivore
5246,Cephalophus natalensis,Bovidae,0,10,0,0,0,0,30,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,11999.97,Ref_117,1,Cephalophus natalensis,90,10,omnivore
5247,Cephalophus leucogaster,Bovidae,0,10,0,0,0,0,30,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,12699.89,Ref_117,1,Cephalophus leucogaster,90,10,omnivore
5248,Cephalophus adersi,Bovidae,0,10,0,0,0,0,30,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,9249.96,Ref_117,1,Cephalophus adersi,90,10,omnivore
5249,Cephalophus jentinki,Bovidae,0,10,0,0,0,0,30,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,70000.32,Ref_117,1,Cephalophus jentinki,90,10,omnivore
5250,Cephalophus brookei,Bovidae,0,0,0,0,0,0,20,0,20,60,Ref_61,ABC,G,A,,1,0,0,Ref_1,ABC,20863.36,"Ref_2, Ref_3",0,Cephalophus brookei,100,0,herbivore
5251,Cephalophus dorsalis,Bovidae,0,10,0,0,0,0,30,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,20000,Ref_117,1,Cephalophus dorsalis,90,10,omnivore
5252,Cephalophus callipygus,Bovidae,0,10,0,0,0,0,30,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,18249.88,Ref_117,1,Cephalophus callipygus,90,10,omnivore
5253,Cephalophus niger,Bovidae,0,10,0,0,0,0,30,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,20399.99,Ref_117,1,Cephalophus niger,90,10,omnivore
5254,Cephalophus spadix,Bovidae,0,10,0,0,0,0,30,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,56000.25,Ref_117,1,Cephalophus spadix,90,10,omnivore
5255,Philantomba maxwellii,Bovidae,0,10,0,0,0,0,30,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,8557.69,Ref_58,1,Philantomba maxwellii,90,10,omnivore
